번호,도서명,저자,출판사,발행년도,ISBN,세트 ISBN,부가기호,권,주제분류번호,도서권수,대출건수,등록일자
1093,당신이라는 자랑(독치),박근호,히읏,2021,9.7912E+12,,,,818,1,0,2021-03-09
1094,단춧구멍(독치),서미원,씨앤톡,2018,9.78896E+12,,,,813.8,1,0,2021-03-09
1095,누가 사자의 방에 들어왔지?(독치),아드리앵 파를랑주,봄볕,2021,9.79119E+12,,,,863,1,0,2021-03-09
1096,비에도 지지 않고(독치),미야자와 겐지,언제나북스,2021,9.7912E+12,,,,831.6,1,0,2021-03-09
1097,그림자 너머(독치),이소영,글로연,2018,9.78899E+12,,,,813.7,1,0,2021-03-09
1098,누군가 뱉은 ,경자 글·그림,고래뱃속,2020,9.79119E+12,,7,,813.8,1,0,2021-03-09
1099,태엽 아이(독치),유명금,책고래,2018,9.79119E+12,,,,813.8,1,0,2021-03-09
1100,힌두이즘 ,"끄쉬띠 모한 센 지음 ;김형준,최지연 옮김",한국외국어대학교 지식출판콘텐츠원,2018,9.79116E+12,,0,,270,1,0,2021-03-09
1101,(한의사 윤소정 선생님이 맥을 짚어주는) 한의대로 가는 길:한의과대학 지망생을 위한 가이드북,윤소정 지음,흔들의자,2021,9.79119E+12,,4,,327.68,1,0,2021-03-09
1102,하지마라 외과의사 ,엄윤 지음,양문,2021,9.78899E+12,,0,,510.4,1,0,2021-03-09
1103,하버드 스탠퍼드 생각수업:AI도 로봇도 따라할 수 없는 인간의 힘은 어디에서 오는가,가노 미키 지음;이정미 옮김,삼호미디어,2021,9.78898E+12,,1,,181.3,1,0,2021-03-09
1104,피타고라스로 푸는 상대성이론 :기하로 이해하는 시간과 공간 ,"임성민,정문교 지음",봄꽃여름숲가을열매겨울뿌리,2020,9.79119E+12,,0,,420.12,1,1,2021-03-09
1105,토라의 잃어버린 세계 :고대 세계 맥락에서 본 언약과 지혜로서 (율)법 ,"존 H. 월튼,J. 하비 월튼 지음 ;안영미 옮김",새물결플러스,2020,9.79116E+12,,9,,233.21,1,1,2021-03-09
1106,칠지도와 광개토대왕비 비문으로 다시 보는 고대 한일관계사,황보연,타임라인,2019,9.78899E+12,,,,349.11013,1,1,2021-03-09
1107,취약국가 대한민국의 탄생 (국가 건설의 시대 1945~1950),이택선,미지북스,2020,9.79119E+12,,,,340.911,1,1,2021-03-09
1108,밥보다 재즈,김광현 지음,책밥상,2021,9.7912E+12,,,,673.53,1,1,2021-03-05
1109,"루이 비뱅, 화가가 된 파리의 우체부",박혜성 지음,한국경제신문,2021,9.78895E+12,,,,601.04,1,1,2021-03-05
1110,누구 먼저 살려야 할까,"제이콥 M. 애펠 지음, 김정아 옮김, 김준혁 감수",한빛비즈,2021,9.79116E+12,,,,510.19,1,1,2021-03-05
1111,코로나 시대 아이 생활 처방전,이화여자대학교 아동발달센터 지음,와이즈맵,2021,9.79119E+12,,,,183.2,1,0,2021-03-05
1112,바쁜 사람은 단순하게 운동합니다,박정은 지음,웨일북,2021,9.79119E+12,,,,593.5,1,1,2021-03-05
1113,불필요한 것은 아무것도 하지 않습니다,"미즈타니 타에코 지음, 김수정 옮김",윌컴퍼니(윌스타일),2021,9.79119E+12,,,,595.4,1,1,2021-03-05
1114,세계의 끝 씨앗 창고,"캐리 파울러 지음, 허형은 옮김, 마리 테프레 사진",마농지,2021,9.7912E+12,,,,539.904,1,1,2021-03-05
1115,과학의 쓸모,전승민 지음,체인지업,2021,9.79119E+12,,,,400,1,1,2021-03-05
1116,문화란 무엇인가,"테리 이글턴 지음, 이강선 옮김",문예출판사,2021,9.78893E+12,,,,331.5,1,0,2021-03-05
1117,편견의 이유,"프라기야 아가왈 지음, 이재경 옮김",반니,2021,9.79119E+12,,,,331.15,1,1,2021-03-05
1118,혐오와 차별은 어떻게 정치가 되는가,"카스 무데 지음, 권은하 옮김",위즈덤하우스,2021,9.79119E+12,,,,342.3,1,1,2021-03-05
1119,절대 배신하지 않는 공부의 기술,이상욱 지음,웅진지식하우스,2021,9.7889E+12,,,,373.4,1,1,2021-03-05
1120,대전환이 온다,"더글라스 러시코프 지음, 이지연 옮김",알에이치코리아(RHK),2021,9.78893E+12,,,,331.54,1,1,2021-03-05
1121,행동경제학,"리처드 H. 탈러 지음, 박세연 옮김",웅진지식하우스,2021,9.7889E+12,,,,321.89,1,1,2021-03-05
1122,내면의 그림,"루트 암만.베레나 카스트.잉그리트 리델 지음, 박경희 옮김",뮤진트리,2021,9.79116E+12,,,,185.5,1,1,2021-03-05
1123,인생을 바꾸는 생각들,"바바라 오클리 지음, 이은경 옮김",포레스트북스,2021,9.79119E+12,,,,111,1,1,2021-03-05
1124,나는 왜 나를 가짜라고 생각할까,"산디만 지음, 이재경 옮김",반니,2021,9.79119E+12,,,,189.2,1,1,2021-03-05
1125,책읽기가 필요하지 않은 인생은 없다,김애리 지음,비즈니스북스,2021,9.79116E+12,,,,29.8,1,1,2021-03-05
1126,"궁궐과 왕릉, 600년 조선문화를 걷다",한국역사인문교육원(미래학교) 지음,창해,2021,9.79119E+12,,,,911.05,1,1,2021-03-05
1127,우리는 이 별을 떠나기로 했어,천선란 외 지음,허블,2021,9.79119E+12,,,,813.7,1,1,2021-03-05
1128,전국축제자랑,김혼비.박태하 지음,민음사,2021,9.78894E+12,,,,816.7,1,2,2021-03-05
1129,내가 되는 꿈,최진영 지음,현대문학,2021,9.79119E+12,,,,813.7,1,0,2021-03-05
1130,17일,"롤라 라퐁 지음, 이재형 옮김",문예출판사,2021,9.78893E+12,,,,863,1,1,2021-03-05
1131,보이지 않는 것들,"로이 야콥센 지음, 공민희 옮김",잔(도서출판),2021,9.79119E+12,,,,859.82,1,1,2021-03-05
1132,불만의 집,"사샤 나스피니 지음, 최정윤 옮김",민음사,2021,9.78894E+12,,,,883,1,0,2021-03-05
1133,아버지에게 갔었어,신경숙 지음,창비,2021,9.78894E+12,,,,813.6,1,1,2021-03-05
1134,더 좋은 곳으로 가자,정문정 지음,문학동네,2021,9.78895E+12,,,,814.7,1,1,2021-03-05
1135,다다다,김영하 지음,복복서가,2021,9.79119E+12,,,,814.7,1,1,2021-03-05
1136,이상한 지하세계와 소원수집가들,"재클린 웨스트 지음, 이원열 옮김",책담,2021,9.79117E+12,,,,843.6,1,0,2021-03-05
1137,환한 숨,조해진 지음,문학과지성사,2021,9.78893E+12,,,,813.7,1,1,2021-03-05
1138,전쟁 25시,박선규 지음,미다스북스,2021,9.78897E+12,,,,70.4,1,1,2021-03-03
1139,탄금,장다혜 지음,북레시피,2021,9.79119E+12,,,,813.7,1,1,2021-03-03
1140,리볼트=REVOLT:세계화에 저항하는 세력들,나다브 이얄 지음;최이현 옮김,까치,2021,9.78897E+12,,0,,309.911,1,1,2021-03-03
1141,휴먼 네트워크 :무리 짓고 분열하는 인간관계의 모든 것 ,매슈 O. 잭슨 지음 ;박선진 옮김,바다출판사,2021,9.79117E+12,,0,,189.2,1,2,2021-03-03
1142,여권의 발명,"존 토피 지음, 이충훈 외 옮김",후마니타스,2021,9.78896E+12,,,,342.15,1,2,2021-03-03
1143,위기의 징조들:금융위기는 반드시 다시 온다! ,벤 S. 버냉키;티머시 가이트너;헨리 폴슨 주니어 지음 ;마경환 옮김·감수,이레미디어,2021,9.79119E+12,,0,,327.54,1,2,2021-03-03
1144,(신동원 교수의) 한국과학문명사 강의:하늘·땅·자연·몸에 관한 2천 년의 합리적 지혜,신동원 지음,책과함께,2021,9.79119E+12,,0,,409.11,1,1,2021-03-03
1145,"(초등 3, 4학년에 시작하는)하루 20분 초등 고전 읽기:공부머리, 사고머리를 키우는 진짜 독서 습관",이아영 지음,비타북스,2021,9.79116E+12,,1,,29.8,1,1,2021-03-03
1146,지능의 역사,"호세 안토니오 마리나 지음, 윤승진 옮김",라이팅하우스,2021,9.789E+12,,,,370.18109,1,2,2021-03-03
1147,김대식의 키워드 :미래를 여는 34가지 질문 ,지은이: 김대식,김영사,2021,9.78893E+12,,0,,1.3,1,1,2021-03-03
1148,다시 일어서는 용기,"알프레드 아들러 지음, 유진상 옮김",스타북스,2021,9.79116E+12,,,,182.1,1,2,2021-03-03
1149,마지막 몰입 :나를 넘어서는 힘,"짐 퀵 지음,김미정 옮김",비즈니스북스,2021,9.79116E+12,,0,,325.211,1,1,2021-03-03
1150,돈보다 더 중요한 것들:경제학자의 행복 수업,"지은이: 하노 벡,알로이스 프린츠 ;옮긴이: 배명자",다산초당(다산북스),2021,9.79113E+12,,0,,181.71,1,1,2021-03-03
1151,천문학자는 별을 보지 않는다,심채경 지음,문학동네,2021,9.78895E+12,,0,,440,1,1,2021-03-03
1152,(당신이 잘 안다고 착각하는)혀 찌르는 수학이야기:어른들을 위한 초등수학,박영훈 지음,라의눈,2021,9.79119E+12,,0,,410,1,1,2021-03-03
1153,트로트가 무어냐고 물으신다면,장유정 지음,따비,2021,9.789E+12,,,,673.511,1,0,2021-03-03
1154,봉준호의 영화 언어,이상용 지음,난다,2021,9.79119E+12,,0,,688.0911,1,1,2021-03-03
1155,휴먼카인드,"뤼트허르 브레흐만 지음, 조현욱 옮김",인플루엔셜(주),2021,9.79119E+12,,,,909,1,1,2021-03-03
1156,한국의 발견 :한국인은 스스로를 어떻게 발견하고 있는가 ,"지은이: 라종일,김현진,현종희",루아크,2021,9.79119E+12,,,,340.911,1,0,2021-03-03
1157,피노키오의 코에 관한 진실,"레이프 페르손 지음, 홍지로 옮김",엘릭시르,2021,9.78895E+12,,,,859.7,1,1,2021-03-03
1158,하얀 충동,"오승호 지음, 이연승 옮김",블루홀식스(블루홀6),2021,9.79119E+12,,,,833.6,1,2,2021-03-03
1159,미래,"미나토 가나에 지음, 김은모 옮김",㈜소미미디어,2021,9.79117E+12,,,,833.6,1,1,2021-03-03
1160,유미의 연인,이서영 지음,아작,2021,9.79117E+12,,,,813.7,1,1,2021-03-03
1161,글쓰기에 대하여,"마거릿 애트우드 지음, 박설영 옮김",프시케의숲,2021,9.79119E+12,,,,802,1,1,2021-03-03
1162,떠나지 못하는 여자,"이스마일 카다레 지음, 백선희 옮김",문학동네,2021,9.78895E+12,,,,863,1,0,2021-03-03
1163,스노볼 드라이브,조예은 지음,민음사,2021,9.78894E+12,,,,813.7,1,1,2021-03-03
1164,전설의 수문장,권문현 지음,싱긋,2021,9.79119E+12,,,,818,1,0,2021-03-03
1165,마구 눌러 새로고침,이선주 외 지음,자음과모음,2021,9.78895E+12,,,,813.7,1,0,2021-03-03
1166,아픔은 치료했지만 흉터는 남았습니다,김준혁 지음,계단,2021,9.789E+12,,0,,510,1,0,2021-03-03
1167,마망갸또 캐러멜 디저트 Maman Gateau Caramel Desserts,피윤정 지음,더테이블,2021,9.79116E+12,,,,594.71,1,1,2021-03-03
1168,맹인 악사,블라디미르 코롤렌코 지음 ;오원교 옮김,문학과지성사,2021,9.78893E+12,,0,164,808,1,1,2021-03-02
1169,변두리 로켓 고스트,이케이도 준 지음 ;김은모 옮김,인플루엔셜(주),2021,9.79119E+12,,0,3,833.6,1,1,2021-03-02
1170,중국인 이야기,김명호 지음,한길사,2020,9.78894E+12,,0,8,912,1,1,2021-03-02
1171,커피로스팅,스콧 라오 지음;최익창 옮김,Coffee Libre(커피리브레),2020,9.7912E+12,,9,2,573.93,1,1,2021-03-02
1172,대한민국 부동산 미래지도,김학렬 지음,한빛비즈,2021,9.79116E+12,,1,2,327.87,1,1,2021-03-02
1173,대한민국 부동산 미래지도,김학렬 지음,한빛비즈,2021,9.79116E+12,,1,1,327.87,1,1,2021-03-02
1174,어쩌다 시에 꽂혀서는 (정연철 장편소설),정연철,위즈덤하우스,2021,9.79119E+12,,,,813.7,1,1,2021-03-02
1175,(선 하나로 시작하는) 느낌 있는 그림 그리기 :논리적 데생 기법 ,OCHABI Institute 지음;김재훈 번역,영진.com(영진닷컴),2021,9.78893E+12,,1,,657.1,1,1,2021-03-02
1176,맹인 악사(대산세계문학총서),블라디미르 코롤렌코,문학과지성사,2021,9.78893E+12,,,,,0,0,2021-03-02
1177,(101개 실습 동영상 보면서 배우는)영상편집 with 프리미어 프로 :1페이지 핵심 노트로 예습하고 실전 동영상 보면서 복습하자!,"신의현,서준성 공저",,2021,9.79119E+12,,1,,5.567,1,1,2021-03-02
1178,(맛있는 디자인) 포토샵 & 일러스트레이터 CC 2021 :누구나 쉽게 배워 제대로 써먹는 그래픽 입문서,"빨간고래,윤이사라 지음",,2021,9.79116E+12,,,2021,5.565,1,1,2021-03-02
1179,프로메테우스의 금속 :희귀 금속은 어떻게 세계를 재편하는가 ,기욤 피트롱 지음 ;양영란 옮김,갈라파고스,2021,9.79119E+12,,,,530.4,1,1,2021-03-02
1180,1999 :김영준 장편소설 ,김영준 지음,보민출판사,2020,9.79119E+12,,0,,813.7,1,1,2021-03-02
1181,아무도 관심 없는 마음이지만:나는 내 마음이 잘 지내면 좋겠다,김정아,유노북스,2021,9.79119E+12,,0,,814.7,1,0,2021-03-02
1182,한국어 어휘 교육과 글쓰기,박경자,한국문화사,2021,9.78897E+12,,,,714.07,1,0,2021-03-02
1183,하숙집 이모의 건물주 레시피 (어쩌다 건물주가 된 이웃집 이모의 소박한 경제에세이),이혜정,좋은피알,2021,9.7912E+12,,,,327.04,1,2,2021-03-02
1184,"제프 베조스, 발명과 방황 :어린 시절부터 아마존을 거쳐 블루 오리진까지 ",제프 베조스,위즈덤하우스,2021,9.79119E+12,,0,,325.211,1,3,2021-03-02
1185,파이썬으로 경험하는 빅데이터 분석과 머신러닝 ,"이영호,이수현 지음",생능출판사,2021,9.78897E+12,,9,,5.135,1,1,2021-03-02
1186,변두리 로켓 고스트,이케이도 준,인플루엔셜(주),2021,9.79119E+12,,,,,0,0,2021-03-02
1187,중국인 이야기 8,김명호,한길사,2020,9.78894E+12,,,,,0,0,2021-03-02
1188,커피로스팅 2,"스콧 라오 (지은이), 최익창 (옮긴이), 서필훈 (감수)",Coffee Libre(커피리브레),2020,9.7912E+12,,,,,0,0,2021-03-02
1189,외국 항공사는 왜 나를 뽑았을까? :쉿! 나만 알고 싶은 승무원 3번 합격의 비밀 ,강윤선 지음,타래,2018,9.78898E+12,,1,,325.337,1,1,2021-03-02
1190,내 아이의 부자 수업 :상위 1퍼센트 유대인의 하브루타 경제 독립 교육,김금선 지음,,2021,9.78895E+12,,0,,327.07,1,1,2021-03-02
1191,네 명의 완벽주의자 (내 안의 완벽주의로 더 행복한 나를 만드는 법),이동귀|손하림|김서영(연세대학교 상담심리연구실),흐름출판,2021,9.78897E+12,,,,186.5,1,1,2021-03-02
1192,가짜뉴스의 심리학 (결코 아니라고 생각하지만 나 또한 믿기 쉬운),박준석,휴머니스트,2021,9.79116E+12,,,,180,1,1,2021-03-02
1193,나는 밤의 청소부입니다 ,김영빈 지음,쌤앤파커스,2021,9.79117E+12,,0,,818,1,1,2021-03-02
1194,그녀는 다 계획이 있다 :히가시노 게이고 장편소설 ,지은이: 히가시노 게이고 ;옮긴이: 양윤옥,하빌리스,2021,9.79114E+12,,,,833.6,1,1,2021-03-02
1195,팬덤 경제학 :팬을 무기로 강력한 브랜드를 만드는 9단계 브랜딩 전략 ,"데이비드 미어먼 스콧,레이코 스콧 지음 ;정나영 옮김",미래의창,2021,9.7912E+12,,0,,325.571,1,1,2021-03-02
1196,그랜드투어 그리스 : 고전학자와 함께 둘러보는 신화와 역사의 고향,강대진 (지은이),도도네,2021,9.7912E+12,,,,982.996,1,1,2021-03-02
1197,"초버블시대, 주식투자의 미래",김예은,메이트북스,2021,9.79116E+12,,0,,327.856,1,2,2021-03-02
1198,주식시장을 더 이기는 마법의 멀티플 (그린블랫의 마법공식을 능가하는 칼라일의 신마법공식),토비아스 칼라일,에프엔미디어,2021,9.79119E+12,,,,327.856,1,1,2021-03-02
1199,내가 백년식당에서 배운 것들 :세월과 내공이 빚은 오리진의 힘 ,박찬일 지음 ;노중훈 사진,인플루엔셜,2021,9.79119E+12,,0,,325.19,1,1,2021-03-02
1200,한의원의 인류학 (몸-마음-자연을 연결하는 사유와 치유),김태우,돌베개,2021,9.78897E+12,,,,510.4,1,1,2021-03-02
1201,(명역고전) 맹자 :민심을 얻는 왕도정치의 고전 ,맹자 지음 ;김원중 옮김,휴머니스트,2021,9.79116E+12,,1,,148.4,1,2,2021-03-02
1202,"조광조 평전 (사화의 시대, 성리학적 이상을 꿈꾼 개혁가의 비상과 추락)",신병주,한겨레출판,2021,9.79116E+12,,,,911.053,1,1,2021-03-02
1203,(맛있게 살 빠지는) 고단백 저탄수화물 다이어트 레시피 ,미니 박지우 지음,비에이블,2020,9.7912E+12,,1,,594.675,1,1,2021-03-02
1204,행복도 배워야 합니다 (평범한 일상을 바꾸는 마법의 세로토닌 테라피!),이시형,특별한서재,2021,9.79119E+12,,,,517.3,1,1,2021-03-02
1205,"(보기에도, 읽기에도 좋은 도서용) 베스트 본문서체 101 ",윤고선 지음,채움북스,2020,9.79119E+12,,1,,658.31,1,1,2021-03-02
1206,조선·동아일보의 탄생:언론에서 기업으로,장신 지음,역사비평사,2021,9.78898E+12,,9,,70.9,1,0,2021-03-02
1207,완벽한 스파이:존 르카레 장편소설 ,존 르 카레 지음 ;김승욱 옮김,열린책들,2021,9.78893E+12,,0,2,843.6,1,2,2021-03-02
1208,완벽한 스파이:존 르카레 장편소설 ,존 르 카레 지음 ;김승욱 옮김,열린책들,2021,9.78893E+12,,0,1,843.6,1,2,2021-03-02
1209,푸드 사이언스 150 :더 맛있게 더 똑똑하게 요리하기 위한 과학적인 방법,브라이언 레 지음;장혜인 옮김,시그마북스,2021,9.79119E+12,,0,,594.5,1,1,2021-03-02
1210,(주식시장을 더 이기는) 마법의 멀티플 :그린블랫의 마법공식을 능가하는 칼라일의 신마법공식 ,"토비아스 칼라일 지음 ;이건,심혜섭 옮김",북오션,2020,9.78897E+12,,0,,327.856,1,1,2021-03-02
1211,"(잊지 않으려고 시작한 매일의 습관,) 기록하기로 했습니다 ",김신지 지음,휴머니스트,2021,9.79116E+12,,0,,818,1,1,2021-03-02
1212,믿음으로 사는 즐거움 ,존 파이퍼 지음 ;차성구 옮김,좋은씨앗,2020,9.78896E+12,,0,,234.3,1,1,2021-03-02
1213,대한민국 부동산 미래지도2,김학렬,한빛비즈,2021,9.79116E+12,,,,,0,0,2021-03-02
1214,대한민국 부동산 미래지도1,김학렬,한빛비즈,2021,9.79116E+12,,,,,0,0,2021-03-02
1215,나는 오늘도 아무렇지 않은 척합니다,라오양의 부엉이 지음;하진이 옮김,다연,2020,9.79119E+12,,0,,325.211,1,1,2021-03-02
1216,"보드게임, 교육과 만나다 :게이미피케이션을 활용한 리터러시 교육 :교육용 보드게임 활동자료집 ","박점희,은효경 지음",비전비엔피,2018,9.79119E+12,,1,,373.3,1,1,2021-03-02
1217,혼자서 마음을 치유하는 법 ,홍성남 지음,가톨릭출판사,2021,9.78893E+12,,0,,189.1,1,1,2021-03-02
1218,다만 나로 살 뿐:원제 스님의 정면승부 세계 일주,원제 지음,수오서재,2020,9.79119E+12,,0,1,818,1,2,2021-03-02
1219,"백두대간 자전거여행 - 백두대간 1,481km를 자전거로 넘다",정성문 (지은이),글로벌마인드,2020,9.78899E+12,,,,981.102,1,2,2021-03-02
1220,대통령을 묻어버린 거짓의 산,우종창 지음,거짓과진실,2020,9.7912E+12,,0,2,340.911,1,1,2021-03-02
1221,대통령을 묻어버린 거짓의 산,우종창 지음,거짓과 진실,2019,9.7912E+12,,0,1,340.911,1,1,2021-03-02
1222,(슈퍼개미 김정환에게 배우는) 나의 첫 투자 수업,"김정환,김이안 지음",트러스트북스,2021,9.79119E+12,,,2,327.856,1,1,2021-03-02
1223,(슈퍼개미 김정환에게 배우는) 나의 첫 투자 수업,"김정환,김이안 지음",트러스트북스,2021,9.79119E+12,,,1,327.856,1,1,2021-03-02
1224,고린도전서:어빙던 신약성서 주석 ,리처드 A 호슬리 지음 ;박경미 옮김,대한기독교서회,2019,9.78895E+12,,9,,233.72,1,2,2021-03-02
